Orthogroup	Duplications (all)	Duplications (50% support)
OG0005578	2	2
OG0005579	1	1
OG0005580	1	1
OG0005581	2	2
OG0005582	1	1
OG0005583	1	1
OG0005584	1	1
OG0005585	1	1
OG0005586	2	2
OG0005587	1	1
OG0005588	1	1
OG0005589	1	1
OG0005590	2	2
OG0005591	1	1
OG0005592	1	1
OG0005593	1	1
OG0005594	1	1
OG0005595	1	1
OG0005596	1	1
OG0005597	2	2
OG0005598	2	2
OG0005599	1	1
OG0005600	1	1
OG0005601	2	2
OG0005602	2	2
OG0005603	1	1
OG0005604	1	1
OG0005605	1	1
OG0005606	1	1
OG0005607	1	1
OG0005608	1	1
OG0005609	1	1
OG0005610	1	1
OG0005611	1	1
OG0005612	1	1
OG0005613	1	1
OG0005614	2	2
OG0005615	1	1
OG0005616	2	2
OG0005617	1	1
OG0005618	2	2
OG0005619	1	1
OG0005620	2	2
OG0005621	2	2
OG0005622	2	2
OG0005623	1	1
OG0005624	2	2
OG0005625	2	2
OG0005626	2	2
OG0005627	2	2
OG0005628	1	1
OG0005629	1	1
OG0005630	2	2
OG0005631	2	2
OG0005632	1	1
OG0005633	1	1
OG0005634	2	2
OG0005635	1	1
OG0005636	1	1
OG0005637	1	1
OG0005638	1	1
OG0005639	1	1
OG0005640	2	2
OG0005641	3	3
OG0005642	2	2
OG0005643	2	2
OG0005644	1	1
OG0005645	2	2
OG0005646	1	1
OG0005647	2	2
OG0005648	1	1
OG0005649	1	1
OG0005650	2	2
OG0005651	2	2
OG0005652	1	1
OG0005653	2	2
OG0005654	1	1
OG0005655	1	1
OG0005656	1	1
OG0005657	2	2
OG0005658	1	1
OG0005659	2	2
OG0005660	1	1
OG0005661	1	1
OG0005662	1	1
OG0005663	1	1
OG0005664	2	2
OG0005665	2	2
OG0005666	1	1
OG0005667	1	1
OG0005668	1	1
OG0005669	1	1
OG0005670	2	2
OG0005671	1	1
OG0005672	1	1
OG0005673	1	1
OG0005674	2	2
OG0005675	1	1
OG0005676	1	1
OG0005677	1	1
OG0005678	1	1
OG0005679	2	2
OG0005680	1	1
OG0005681	1	1
OG0005682	2	2
OG0005683	2	2
OG0005684	1	1
OG0005685	2	2
OG0005686	2	2
OG0005687	1	1
OG0005688	1	1
OG0005689	1	1
OG0005690	2	2
OG0005691	1	1
OG0005692	1	1
OG0005693	1	1
OG0005694	2	2
OG0005695	1	1
OG0005696	2	2
OG0005697	2	2
OG0005698	1	1
OG0005699	1	1
OG0005700	1	1
OG0005701	1	1
OG0005702	1	1
OG0005703	1	1
OG0005704	2	2
OG0005705	1	1
OG0005706	2	2
OG0005707	2	2
OG0005708	2	2
OG0005709	1	1
OG0005710	1	1
OG0005711	1	1
OG0005712	1	1
OG0005713	1	1
OG0005714	1	1
OG0005715	1	1
OG0005716	1	1
OG0005717	2	2
OG0005718	1	1
OG0005719	1	1
OG0005720	1	1
OG0005721	1	1
OG0005722	1	1
OG0005723	2	2
OG0005724	2	2
OG0005725	2	2
OG0005726	1	1
OG0005727	2	2
OG0005728	2	2
OG0005729	1	1
OG0005730	2	2
OG0005731	1	1
OG0005732	1	1
OG0005733	2	2
OG0005734	1	1
OG0005735	1	1
OG0005736	1	1
OG0005737	1	1
OG0005738	3	3
OG0005739	1	1
OG0005740	1	1
OG0005741	1	1
OG0005742	1	1
OG0005743	1	1
OG0005744	2	2
OG0005745	1	1
OG0005746	2	2
OG0005747	2	2
OG0005748	1	1
OG0005749	1	1
OG0005750	1	1
OG0005751	1	1
OG0005752	1	1
OG0005753	2	2
OG0005754	1	1
OG0005755	1	1
OG0005756	1	1
OG0005757	1	1
OG0005758	1	1
OG0005759	2	2
OG0005760	1	1
OG0005761	2	2
OG0005762	2	2
OG0005763	2	2
OG0005764	1	1
OG0005765	1	1
OG0005766	1	1
OG0005767	2	2
OG0005768	2	2
OG0005769	1	1
OG0005770	1	1
OG0005771	2	2
OG0005772	1	1
OG0005773	2	2
OG0005774	1	1
OG0005775	1	1
OG0005776	2	2
OG0005777	1	1
OG0005778	1	1
OG0005779	2	2
OG0005780	2	2
OG0005781	2	2
OG0005782	1	1
OG0005783	1	1
OG0005784	2	2
OG0005785	1	1
OG0005786	2	2
OG0005787	1	1
OG0005788	2	2
OG0005789	2	2
OG0005790	1	1
OG0005791	2	2
OG0005792	1	1
OG0005793	1	1
OG0005794	1	1
OG0005795	1	1
OG0005796	2	2
OG0005797	2	2
OG0005798	1	1
OG0005799	1	1
OG0005800	1	1
OG0005801	2	2
OG0005802	1	1
OG0005803	1	1
OG0005804	2	2
OG0005805	1	1
OG0005806	1	1
OG0005807	1	1
OG0005808	1	1
OG0005809	1	1
OG0005810	1	1
OG0005811	1	1
OG0005812	1	1
OG0005813	1	1
OG0005814	1	1
OG0005815	1	1
OG0005816	2	2
OG0005817	1	1
OG0005818	2	2
OG0005819	1	1
OG0005820	2	2
OG0005821	1	1
OG0005822	1	1
OG0005823	1	1
OG0005824	1	1
OG0005825	1	1
OG0005826	1	1
OG0005827	1	1
OG0005828	1	1
OG0005829	1	1
OG0005830	1	1
OG0005831	1	1
OG0005832	2	2
OG0005833	2	2
OG0005834	2	2
OG0005835	1	1
OG0005836	2	2
OG0005837	2	2
OG0005838	1	1
OG0005839	1	1
OG0005840	1	1
OG0005841	1	1
OG0005842	1	1
OG0005843	1	1
OG0005844	2	2
OG0005845	2	2
OG0005846	2	2
OG0005847	2	2
OG0005848	2	2
OG0005849	1	1
OG0005850	1	1
OG0005851	2	2
OG0005852	2	2
OG0005853	1	1
OG0005854	2	2
OG0005855	1	1
OG0005856	1	1
OG0005857	1	1
OG0005858	1	1
OG0005859	1	1
OG0005860	2	2
OG0005861	2	2
OG0005862	1	1
OG0005863	2	2
OG0005864	1	1
OG0005865	2	2
OG0005866	2	2
OG0005867	1	1
OG0005868	1	1
OG0005869	1	1
OG0005870	1	1
OG0005871	2	2
OG0005872	2	2
OG0005873	1	1
OG0005874	2	2
OG0005875	1	1
OG0005876	1	1
OG0005877	1	1
OG0005878	1	1
OG0005879	1	1
OG0005880	2	2
OG0005881	1	1
OG0005882	1	1
OG0005883	1	1
OG0005884	1	1
OG0005885	1	1
OG0005886	2	2
OG0005887	2	2
OG0005888	2	2
OG0005889	1	1
OG0005890	2	2
OG0005891	2	2
OG0005892	1	1
OG0005893	1	1
OG0005894	2	2
OG0005895	1	1
OG0005896	2	2
OG0005897	2	2
OG0005898	1	1
OG0005899	1	1
OG0005900	2	2
OG0005901	2	2
OG0005902	1	1
OG0005903	1	1
OG0005904	1	1
OG0005905	2	2
OG0005906	2	2
OG0005907	1	1
OG0005908	2	2
OG0005909	1	1
OG0005910	1	1
OG0005911	2	2
OG0005912	1	1
OG0005913	1	1
OG0005914	1	1
OG0005915	1	1
OG0005916	2	2
OG0005917	2	2
OG0005918	2	2
OG0005919	1	1
OG0005920	1	1
OG0005921	1	1
OG0005922	1	1
OG0005923	1	1
OG0005924	1	1
OG0005925	1	1
OG0005926	1	1
OG0005927	1	1
OG0005928	1	1
OG0005929	1	1
OG0005930	1	1
OG0005931	1	1
OG0005932	1	1
OG0005933	1	1
OG0005934	1	1
OG0005935	1	1
OG0005936	1	1
OG0005937	2	2
OG0005938	2	2
OG0005939	2	2
OG0005940	1	1
OG0005941	1	1
OG0005942	2	2
OG0005943	1	1
OG0005944	1	1
OG0005945	1	1
OG0005946	1	1
OG0005947	2	2
OG0005948	1	1
OG0005949	1	1
OG0005950	1	1
OG0005951	1	1
OG0005952	2	2
OG0005953	1	1
OG0005954	2	2
OG0005955	1	1
OG0005956	2	2
OG0005957	1	1
OG0005958	1	1
OG0005959	1	1
OG0005960	2	2
OG0005961	2	2
OG0005962	2	2
OG0005963	1	1
OG0005964	1	1
OG0005965	2	2
OG0005966	1	1
OG0005967	1	1
OG0005968	2	2
OG0005969	1	1
OG0005970	1	1
OG0005971	1	1
OG0005972	1	1
OG0005973	1	1
OG0005974	1	1
OG0005975	1	1
OG0005976	1	1
OG0005977	1	1
OG0005978	1	1
OG0005979	1	1
OG0005980	1	1
OG0005981	1	1
OG0005982	1	1
OG0005983	2	2
OG0005984	2	2
OG0005985	1	1
OG0005986	2	2
OG0005987	2	2
OG0005988	2	2
OG0005989	1	1
OG0005990	1	1
OG0005991	2	2
OG0005992	2	2
OG0005993	1	1
OG0005994	1	1
OG0005995	1	1
OG0005996	2	2
OG0005997	2	2
OG0005998	1	1
OG0005999	1	1
OG0006000	1	1
OG0006001	2	2
OG0006002	2	2
OG0006003	2	2
OG0006004	1	1
OG0006005	1	1
OG0006006	1	1
OG0006007	2	2
OG0006008	1	1
OG0006009	1	1
OG0006010	1	1
OG0006011	1	1
OG0006012	2	2
OG0006013	2	2
OG0006014	1	1
OG0006015	1	1
OG0006016	1	1
OG0006017	2	2
OG0006018	1	1
OG0006019	2	2
OG0006020	2	2
OG0006021	2	2
OG0006022	1	1
OG0006023	1	1
OG0006024	2	2
OG0006025	1	1
OG0006026	2	2
OG0006027	1	1
OG0006028	1	1
OG0006029	1	1
OG0006030	1	1
OG0006031	1	1
OG0006032	2	2
OG0006033	1	1
OG0006034	1	1
OG0006035	1	1
OG0006036	2	2
OG0006037	2	2
OG0006038	2	2
OG0006039	2	2
OG0006040	1	1
OG0006041	1	1
OG0006042	1	1
OG0006043	1	1
OG0006044	2	2
OG0006045	1	1
OG0006046	2	2
OG0006047	2	2
OG0006048	1	1
OG0006049	1	1
OG0006050	1	1
OG0006051	2	2
OG0006052	2	2
OG0006053	2	2
OG0006054	2	2
OG0006055	1	1
OG0006056	1	1
OG0006057	1	1
OG0006058	1	1
OG0006059	1	1
OG0006060	1	1
OG0006061	1	1
OG0006062	1	1
OG0006063	1	1
OG0006064	1	1
OG0006065	1	1
OG0006066	2	2
OG0006067	1	1
OG0006068	1	1
OG0006069	1	1
OG0006070	1	1
OG0006071	1	1
OG0006072	1	1
OG0006073	1	1
OG0006074	2	2
OG0006075	1	1
OG0006076	2	2
OG0006077	2	2
OG0006078	2	2
OG0006079	2	2
OG0006080	2	2
OG0006081	1	1
OG0006082	1	1
OG0006083	1	1
OG0006084	1	1
OG0006085	1	1
OG0006086	2	2
OG0006087	2	2
OG0006088	2	2
OG0006089	1	1
OG0006090	2	2
OG0006091	2	2
OG0006092	2	2
OG0006093	2	2
OG0006094	2	2
OG0006095	2	2
OG0006096	2	2
OG0006097	1	1
OG0006098	1	1
OG0006099	1	1
OG0006100	1	1
OG0006101	1	1
OG0006102	2	2
OG0006103	2	2
OG0006104	1	1
OG0006105	1	1
OG0006106	2	2
OG0006107	1	1
OG0006108	1	1
OG0006109	1	1
OG0006110	1	1
OG0006111	1	1
OG0006112	1	1
OG0006113	1	1
OG0006114	2	2
OG0006115	1	1
OG0006116	1	1
OG0006117	1	1
OG0006118	1	1
OG0006119	1	1
OG0006120	1	1
OG0006121	1	1
OG0006122	2	2
OG0006123	2	2
OG0006124	1	1
OG0006125	1	1
OG0006126	1	1
OG0006127	1	1
OG0006128	2	2
OG0006129	1	1
OG0006130	1	1
OG0006131	1	1
OG0006132	1	1
OG0006133	1	1
OG0006134	1	1
OG0006135	1	1
OG0006136	2	2
OG0006137	2	2
OG0006138	2	2
OG0006139	1	1
OG0006140	2	2
OG0006141	2	2
OG0006142	1	1
OG0006143	1	1
OG0006144	1	1
OG0006145	1	1
OG0006146	1	1
OG0006147	1	1
OG0006148	2	2
OG0006149	2	2
OG0006150	2	2
OG0006151	1	1
OG0006152	1	1
OG0006153	1	1
OG0006154	2	2
OG0006155	1	1
OG0006156	1	1
OG0006157	1	1
OG0006158	1	1
OG0006159	2	2
OG0006160	1	1
OG0006161	1	1
OG0006162	1	1
OG0006163	2	2
OG0006164	1	1
OG0006165	1	1
OG0006166	1	1
OG0006167	1	1
OG0006168	1	1
OG0006169	2	2
OG0006170	1	1
OG0006171	1	1
OG0006172	1	1
OG0006173	1	1
OG0006174	1	1
OG0006175	2	2
OG0006176	2	2
OG0006177	1	1
OG0006178	1	1
OG0006179	1	1
OG0006180	1	1
OG0006181	1	1
OG0006182	1	1
OG0006183	1	1
OG0006184	1	1
OG0006185	1	1
OG0006186	1	1
OG0006187	1	1
OG0006188	1	1
OG0006189	2	2
OG0006190	2	2
OG0006191	1	1
OG0006192	1	1
OG0006193	1	1
OG0006194	1	1
OG0006195	1	1
OG0006196	2	2
OG0006197	1	1
OG0006198	2	2
OG0006199	1	1
OG0006200	1	1
OG0006201	1	1
OG0006202	2	2
OG0006203	1	1
OG0006204	2	2
OG0006205	2	2
OG0006206	2	2
OG0006207	1	1
OG0006208	2	2
OG0006209	1	1
OG0006210	2	2
OG0006211	1	1
OG0006212	2	2
OG0006213	1	1
OG0006214	1	1
OG0006215	1	1
OG0006216	1	1
OG0006217	1	1
OG0006218	2	2
OG0006219	1	1
OG0006220	2	2
OG0006221	2	2
OG0006222	1	1
OG0006223	1	1
OG0006224	1	1
OG0006225	2	2
OG0006226	2	2
OG0006227	1	1
OG0006228	1	1
OG0006229	1	1
OG0006230	2	2
OG0006231	3	3
OG0006232	1	1
OG0006233	2	2
OG0006234	1	1
OG0006235	1	1
OG0006236	1	1
OG0006237	2	2
OG0006238	1	1
OG0006239	1	1
OG0006240	1	1
OG0006241	1	1
OG0006242	1	1
OG0006243	1	1
OG0006244	1	1
OG0006245	1	1
OG0006246	2	2
OG0006247	1	1
OG0006248	1	1
OG0006249	1	1
OG0006250	2	2
OG0006251	2	2
OG0006252	2	2
OG0006253	1	1
OG0006254	1	1
OG0006255	2	2
OG0006256	1	1
OG0006257	1	1
OG0006258	1	1
OG0006259	1	1
OG0006260	1	1
OG0006261	2	2
OG0006262	2	2
OG0006263	2	2
OG0006264	1	1
OG0006265	1	1
OG0006266	1	1
OG0006267	1	1
OG0006268	1	1
OG0006269	1	1
OG0006270	1	1
OG0006271	1	1
OG0006272	2	2
OG0006273	1	1
OG0006274	1	1
OG0006275	1	1
OG0006276	1	1
OG0006277	1	1
OG0006278	1	1
OG0006279	1	1
OG0006280	1	1
OG0006281	1	1
OG0006282	1	1
OG0006283	1	1
OG0006284	1	1
OG0006285	1	1
OG0006286	1	1
OG0006287	1	1
OG0006288	2	2
OG0006289	1	1
OG0006290	1	1
OG0006291	2	2
OG0006292	1	1
OG0006293	1	1
OG0006294	1	1
OG0006295	2	2
OG0006296	1	1
OG0006297	1	1
OG0006298	2	2
OG0006299	1	1
OG0006300	2	2
OG0006301	2	2
OG0006302	1	1
OG0006303	1	1
OG0006304	1	1
OG0006305	2	2
OG0006306	2	2
OG0006307	1	1
OG0006308	2	2
OG0006309	1	1
OG0006310	1	1
OG0006311	1	1
OG0006312	2	2
OG0006313	2	2
OG0006314	2	2
OG0006315	1	1
OG0006316	2	2
OG0006317	1	1
OG0006318	2	2
OG0006319	1	1
OG0006320	1	1
OG0006321	2	2
OG0006322	1	1
OG0006323	1	1
OG0006324	1	1
OG0006325	1	1
OG0006326	2	2
OG0006327	1	1
OG0006328	1	1
OG0006329	2	2
OG0006330	1	1
OG0006331	1	1
OG0006332	1	1
OG0006333	1	1
OG0006334	1	1
OG0006335	1	1
OG0006336	1	1
OG0006337	1	1
OG0006338	2	2
OG0006339	2	2
OG0006340	1	1
OG0006341	2	2
OG0006342	2	2
OG0006343	1	1
OG0006344	2	2
OG0006345	1	1
OG0006346	1	1
OG0006347	1	1
OG0006348	2	2
OG0006349	2	2
OG0006350	2	2
OG0006351	2	2
OG0006352	1	1
OG0006353	2	2
OG0006354	1	1
OG0006355	2	2
OG0006356	1	1
OG0006357	1	1
OG0006358	1	1
OG0006359	1	1
OG0006360	1	1
OG0006361	2	2
OG0006362	1	1
OG0006363	1	1
OG0006364	1	1
OG0006365	2	2
OG0006366	1	1
OG0006367	2	2
OG0006368	2	2
OG0006369	1	1
OG0006370	2	2
OG0006371	1	1
OG0006372	2	2
OG0006373	2	2
OG0006374	1	1
OG0006375	1	1
OG0006376	2	2
OG0006377	1	1
OG0006378	2	2
OG0006379	1	1
OG0006380	2	2
OG0006381	1	1
OG0006382	1	1
OG0006383	1	1
OG0006384	1	1
OG0006385	1	1
OG0006386	1	1
OG0006387	2	2
OG0006388	2	2
OG0006389	1	1
OG0006390	1	1
OG0006391	1	1
OG0006392	1	1
OG0006393	2	2
OG0006394	1	1
OG0006395	1	1
OG0006396	2	2
OG0006397	1	1
OG0006398	2	2
OG0006399	1	1
OG0006400	1	1
OG0006401	1	1
OG0006402	1	1
OG0006403	2	2
OG0006404	2	2
OG0006405	2	2
OG0006406	1	1
OG0006407	1	1
OG0006408	1	1
OG0006409	2	2
OG0006410	1	1
OG0006411	2	2
OG0006412	1	1
OG0006413	1	1
OG0006414	2	2
OG0006415	1	1
OG0006416	2	2
OG0006417	1	1
OG0006418	2	2
OG0006419	1	1
OG0006420	1	1
OG0006421	1	1
OG0006422	1	1
OG0006423	1	1
OG0006424	1	1
OG0006425	1	1
OG0006426	1	1
OG0006427	1	1
OG0006428	1	1
OG0006429	1	1
OG0006430	1	1
OG0006431	1	1
OG0006432	1	1
OG0006433	1	1
OG0006434	1	1
OG0006435	1	1
OG0006436	1	1
OG0006437	1	1
OG0006438	1	1
OG0006439	1	1
OG0006440	2	2
OG0006441	2	2
OG0006442	1	1
OG0006443	2	2
OG0006444	2	2
OG0006445	1	1
OG0006446	2	2
OG0006447	2	2
OG0006448	1	1
OG0006449	1	1
OG0006450	1	1
OG0006451	1	1
OG0006452	1	1
OG0006453	2	2
OG0006454	1	1
OG0006455	1	1
OG0006456	2	2
OG0006457	2	2
OG0006458	1	1
OG0006459	1	1
OG0006460	1	1
OG0006461	2	2
OG0006462	1	1
OG0006463	1	1
OG0006464	1	1
OG0006465	1	1
OG0006466	2	2
OG0006467	2	2
OG0006468	2	2
OG0006469	2	2
OG0006470	1	1
OG0006471	1	1
OG0006472	2	2
OG0006473	1	1
OG0006474	1	1
OG0006475	1	1
OG0006476	2	2
OG0006477	1	1
OG0006478	1	1
OG0006479	1	1
OG0006480	1	1
OG0006481	1	1
OG0006482	1	1
OG0006483	1	1
OG0006484	1	1
OG0006485	1	1
OG0006486	1	1
OG0006487	1	1
OG0006488	1	1
OG0006489	2	2
OG0006490	2	2
OG0006491	2	2
OG0006492	1	1
OG0006493	1	1
OG0006494	1	1
OG0006495	1	1
OG0006496	1	1
OG0006497	1	1
OG0006498	2	2
OG0006499	1	1
OG0006500	1	1
OG0006501	1	1
OG0006502	1	1
OG0006503	1	1
OG0006504	1	1
OG0006505	1	1
OG0006506	1	1
OG0006507	2	2
OG0006508	2	2
OG0006509	2	2
OG0006510	2	2
OG0006511	2	2
OG0006512	1	1
OG0006513	1	1
OG0006514	1	1
OG0006515	2	2
OG0006516	1	1
OG0006517	2	2
OG0006518	1	1
OG0006519	1	1
OG0006520	1	1
OG0006521	1	1
OG0006522	1	1
OG0006523	1	1
OG0006524	1	1
OG0006525	1	1
OG0006526	1	1
OG0006527	1	1
OG0006528	2	2
OG0006529	1	1
OG0006530	1	1
OG0006531	2	2
OG0006532	1	1
OG0006533	2	2
OG0006534	1	1
OG0006535	2	2
OG0006536	1	1
OG0006537	1	1
OG0006538	1	1
OG0006539	1	1
OG0006540	1	1
OG0006541	1	1
OG0006542	1	1
OG0006543	1	1
OG0006544	1	1
OG0006545	1	1
OG0006546	1	1
OG0006547	1	1
OG0006548	2	2
OG0006549	2	2
OG0006550	2	2
OG0006551	1	1
OG0006552	1	1
OG0006553	1	1
OG0006554	1	1
OG0006555	2	2
OG0006556	2	2
OG0006557	2	2
OG0006558	2	2
OG0006559	1	1
OG0006560	1	1
OG0006561	1	1
OG0006562	2	2
OG0006563	2	2
OG0006564	2	2
OG0006565	2	2
OG0006566	1	1
OG0006567	1	1
OG0006568	1	1
OG0006569	1	1
OG0006570	1	1
OG0006571	1	1
OG0006572	2	2
OG0006573	1	1
OG0006574	1	1
OG0006575	2	2
OG0006576	2	2
OG0006577	2	2
OG0006578	2	2
OG0006579	1	1
OG0006580	1	1
OG0006581	2	2
OG0006582	2	2
OG0006583	1	1
OG0006584	1	1
OG0006585	1	1
OG0006586	1	1
OG0006587	1	1
OG0006588	1	1
OG0006589	1	1
OG0006590	1	1
OG0006591	1	1
OG0006592	2	2
OG0006593	1	1
OG0006594	1	1
OG0006595	1	1
OG0006596	1	1
OG0006597	1	1
OG0006598	1	1
OG0006599	1	1
OG0006600	1	1
OG0006601	2	2
OG0006602	1	1
OG0006603	2	2
OG0006604	2	2
OG0006605	1	1
OG0006606	1	1
OG0006607	2	2
OG0006608	2	2
OG0006609	1	1
OG0006610	1	1
OG0006611	2	2
OG0006612	1	1
OG0006613	1	1
OG0006614	1	1
OG0006615	1	1
OG0006616	1	1
OG0006617	1	1
OG0006618	1	1
OG0006619	2	2
OG0006620	2	2
OG0006621	1	1
OG0006622	2	2
OG0006623	1	1
OG0006624	1	1
OG0006625	1	1
OG0006626	2	2
OG0006627	2	2
OG0006628	2	2
OG0006629	1	1
OG0006630	1	1
OG0006631	2	2
OG0006632	1	1
OG0006633	1	1
OG0006634	1	1
OG0006635	2	2
OG0006636	2	2
OG0006637	2	2
OG0006638	2	2
OG0006639	1	1
OG0006640	2	2
OG0006641	2	2
OG0006642	3	3
OG0006643	1	1
OG0006644	2	2
OG0006645	1	1
OG0006646	1	1
OG0006647	1	1
OG0006648	1	1
OG0006649	1	1
OG0006650	3	3
OG0006651	1	1
OG0006652	2	2
OG0006653	1	1
OG0006654	2	2
OG0006655	1	1
OG0006656	1	1
OG0006657	1	1
OG0006658	1	1
OG0006659	2	2
OG0006660	1	1
OG0006661	1	1
OG0006662	1	1
OG0006663	1	1
OG0006664	1	1
OG0006665	1	1
OG0006666	1	1
OG0006667	1	1
OG0006668	1	1
OG0006669	1	1
OG0006670	1	1
OG0006671	1	1
OG0006672	1	1
OG0006673	1	1
OG0006674	2	2
OG0006675	1	1
OG0006676	1	1
OG0006677	1	1
OG0006678	1	1
OG0006679	1	1
OG0006680	1	1
OG0006681	3	3
OG0006682	1	1
OG0006683	1	1
OG0006684	1	1
OG0006685	1	1
OG0006686	1	1
OG0006687	1	1
OG0006688	1	1
OG0006689	1	1
OG0006690	1	1
OG0006691	0	0
OG0006692	0	0
OG0006693	2	2
OG0006694	2	2
OG0006695	2	2
OG0006696	1	1
OG0006697	1	1
OG0006698	1	1
OG0006699	1	1
OG0006700	2	2
OG0006701	1	1
OG0006702	1	1
OG0006703	1	1
OG0006704	2	2
OG0006705	1	1
OG0006706	1	1
OG0006707	1	1
OG0006708	1	1
OG0006709	2	2
OG0006710	2	2
OG0006711	2	2
OG0006712	1	1
OG0006713	1	1
OG0006714	1	1
OG0006715	1	1
OG0006716	1	1
OG0006717	2	2
OG0006718	1	1
OG0006719	2	2
OG0006720	2	2
OG0006721	2	2
OG0006722	2	2
OG0006723	1	1
OG0006724	1	1
OG0006725	1	1
OG0006726	1	1
OG0006727	1	1
OG0006728	2	2
OG0006729	1	1
OG0006730	1	1
OG0006731	1	1
OG0006732	2	2
OG0006733	2	2
OG0006734	2	2
OG0006735	1	1
OG0006736	1	1
OG0006737	2	2
OG0006738	1	1
OG0006739	1	1
OG0006740	1	1
OG0006741	1	1
OG0006742	1	1
OG0006743	1	1
OG0006744	1	1
OG0006745	2	2
OG0006746	1	1
OG0006747	1	1
OG0006748	1	1
OG0006749	1	1
OG0006750	1	1
OG0006751	1	1
OG0006752	1	1
OG0006753	1	1
OG0006754	1	1
OG0006755	2	2
OG0006756	1	1
OG0006757	2	2
OG0006758	1	1
OG0006759	1	1
OG0006760	1	1
OG0006761	1	1
OG0006762	1	1
OG0006763	1	1
OG0006764	1	1
OG0006765	1	1
OG0006766	1	1
OG0006767	1	1
OG0006768	1	1
OG0006769	2	2
OG0006770	1	1
OG0006771	1	1
OG0006772	1	1
OG0006773	1	1
OG0006774	1	1
OG0006775	1	1
OG0006776	2	2
OG0006777	1	1
OG0006778	1	1
OG0006779	1	1
OG0006780	1	1
OG0006781	1	1
OG0006782	1	1
OG0006783	1	1
OG0006784	1	1
OG0006785	1	1
OG0006786	1	1
OG0006787	2	2
OG0006788	1	1
OG0006789	1	1
OG0006790	2	2
OG0006791	1	1
OG0006792	2	2
OG0006793	1	1
OG0006794	2	2
OG0006795	1	1
OG0006796	2	2
OG0006797	1	1
OG0006798	1	1
OG0006799	1	1
OG0006800	1	1
OG0006801	1	1
OG0006802	1	1
OG0006803	1	1
OG0006804	1	1
OG0006805	1	1
OG0006806	1	1
OG0006807	1	1
OG0006808	2	2
OG0006809	1	1
OG0006810	1	1
OG0006811	1	1
OG0006812	1	1
OG0006813	2	2
OG0006814	1	1
OG0006815	1	1
OG0006816	1	1
OG0006817	2	2
OG0006818	1	1
OG0006819	2	2
OG0006820	1	1
OG0006821	2	2
OG0006822	1	1
OG0006823	1	1
OG0006824	1	1
OG0006825	1	1
OG0006826	1	1
OG0006827	2	2
OG0006828	1	1
OG0006829	2	2
OG0006830	2	2
OG0006831	2	2
OG0006832	1	1
OG0006833	2	2
OG0006834	1	1
OG0006835	1	1
OG0006836	1	1
OG0006837	1	1
OG0006838	1	1
OG0006839	1	1
OG0006840	1	1
OG0006841	1	1
OG0006842	1	1
OG0006843	1	1
OG0006844	2	2
OG0006845	1	1
OG0006846	1	1
OG0006847	1	1
OG0006848	1	1
OG0006849	1	1
OG0006850	1	1
OG0006851	2	2
OG0006852	2	2
OG0006853	1	1
OG0006854	1	1
OG0006855	1	1
OG0006856	1	1
OG0006857	1	1
OG0006858	2	2
OG0006859	1	1
OG0006860	1	1
OG0006861	1	1
OG0006862	1	1
OG0006863	2	2
OG0006864	2	2
OG0006865	2	2
OG0006866	1	1
OG0006867	1	1
OG0006868	1	1
OG0006869	1	1
OG0006870	1	1
OG0006871	1	1
OG0006872	1	1
OG0006873	2	2
OG0006874	1	1
OG0006875	1	1
OG0006876	1	1
OG0006877	1	1
OG0006878	1	1
OG0006879	1	1
OG0006880	1	1
OG0006881	1	1
OG0006882	1	1
OG0006883	2	2
OG0006884	2	2
OG0006885	2	2
OG0006886	1	1
OG0006887	2	2
OG0006888	1	1
OG0006889	1	1
OG0006890	2	2
OG0006891	2	2
OG0006892	1	1
OG0006893	2	2
OG0006894	1	1
OG0006895	1	1
OG0006896	1	1
OG0006897	1	1
OG0006898	1	1
OG0006899	1	1
OG0006900	1	1
OG0006901	1	1
OG0006902	1	1
OG0006903	1	1
OG0006904	1	1
OG0006905	1	1
OG0006906	2	2
OG0006907	1	1
OG0006908	1	1
OG0006909	1	1
OG0006910	1	1
OG0006911	1	1
OG0006912	1	1
OG0006913	1	1
OG0006914	2	2
OG0006915	2	2
OG0006916	1	1
OG0006917	1	1
OG0006918	1	1
OG0006919	1	1
OG0006920	1	1
OG0006921	1	1
OG0006922	1	1
OG0006923	1	1
OG0006924	1	1
OG0006925	1	1
OG0006926	1	1
OG0006927	1	1
OG0006928	1	1
OG0006929	1	1
OG0006930	1	1
OG0006931	1	1
OG0006932	2	2
OG0006933	2	2
OG0006934	1	1
OG0006935	1	1
OG0006936	1	1
OG0006937	2	2
OG0006938	3	3
OG0006939	1	1
OG0006940	1	1
OG0006941	2	2
OG0006942	1	1
OG0006943	1	1
OG0006944	1	1
OG0006945	1	1
OG0006946	1	1
OG0006947	1	1
OG0006948	3	3
OG0006949	2	2
OG0006950	1	1
OG0006951	1	1
OG0006952	1	1
OG0006953	2	2
OG0006954	2	2
OG0006955	1	1
OG0006956	2	2
OG0006957	1	1
OG0006958	1	1
OG0006959	1	1
OG0006960	1	1
OG0006961	3	3
OG0006962	2	2
OG0006963	2	2
OG0006964	1	1
OG0006965	1	1
OG0006966	2	2
OG0006967	2	2
OG0006968	1	1
OG0006969	1	1
OG0006970	2	2
OG0006971	2	2
OG0006972	2	2
OG0006973	2	2
OG0006974	1	1
